id,is_humor,humor_rating,humor_mechanism,humor_target
tweet31679,0,0.0,,
tweet31680,0,0.0,,
tweet31681,1,2.162174,insults,
tweet31682,1,2.226592,,
tweet31683,0,0.0,absurd,
tweet31684,1,1.9669514,wordplay,
tweet31685,0,0.0,,
tweet31686,0,0.0,,
tweet31687,1,2.2216523,,professions
tweet31688,0,0.0,embarrassment,
tweet31689,0,0.0,,
tweet31690,1,2.0100691,wordplay,
tweet31691,1,2.009468,,
tweet31692,1,1.7582214,exaggeration,
tweet31693,1,1.761169,,
tweet31694,0,0.0,,
tweet31695,1,2.3024788,wordplay,professions
tweet31696,1,2.0091934,exaggeration,
tweet31697,0,0.0,,professions
tweet31698,0,0.0,,
tweet31699,0,0.0,,
tweet31700,1,2.3206215,absurd,
tweet31701,0,0.0,wordplay,body shaming
tweet31702,0,0.0,,
tweet31703,0,0.0,,
tweet31704,0,0.0,,
tweet31705,0,0.0,,
tweet31706,0,0.0,,
tweet31707,0,0.0,,
tweet31708,1,1.9692436,wordplay,
tweet31709,0,0.0,,
tweet31710,0,0.0,,
tweet31711,1,2.134892,,substance use
tweet31712,0,0.0,,
tweet31713,0,0.0,,
tweet31714,1,2.0095847,analogy,
tweet31715,1,2.1317096,embarrassment,
tweet31716,0,0.0,,
tweet31717,1,2.1349452,analogy,men
tweet31718,1,2.4025507,,
tweet31719,1,2.2314558,,age
tweet31720,0,0.0,,
tweet31721,1,2.5317585,,
tweet31722,1,1.966467,,
tweet31723,1,2.1292202,exaggeration,
tweet31724,1,1.7582327,,
tweet31725,0,0.0,exaggeration,
tweet31726,1,2.2102418,unmasking,family/relationships
tweet31727,0,0.0,exaggeration,
tweet31728,0,0.0,,
tweet31729,1,2.009654,analogy,women
tweet31730,0,0.0,,
tweet31731,1,1.9563612,,women
tweet31732,0,0.0,,
tweet31733,0,0.0,,
tweet31734,1,2.4099514,misunderstanding,
tweet31735,1,1.8585552,,
tweet31736,0,0.0,,
tweet31737,0,0.0,,
tweet31738,0,0.0,,
tweet31739,0,0.0,,
tweet31740,1,2.2268887,misunderstanding,
tweet31741,0,0.0,,
tweet31742,1,2.2266033,absurd,
tweet31743,0,0.0,,
tweet31744,1,2.0053864,,family/relationships
tweet31745,0,0.0,absurd,
tweet31746,0,0.0,exaggeration,
tweet31747,1,1.9617554,analogy,
tweet31748,1,2.226607,misunderstanding,
tweet31749,0,0.0,,
tweet31750,0,0.0,,
tweet31751,0,0.0,,
tweet31752,0,0.0,,
tweet31753,0,0.0,,
tweet31754,1,1.9636103,,
tweet31755,1,2.2265599,wordplay,
tweet31756,0,0.0,,
tweet31757,0,0.0,,
tweet31758,1,2.1348736,exaggeration,
tweet31759,0,0.0,,
tweet31760,1,1.7566006,insults,women
tweet31761,1,1.6084261,wordplay,professions
tweet31762,1,2.2827935,wordplay,
tweet31763,0,0.0,analogy,lgbt
tweet31764,0,0.0,,
tweet31765,1,2.2280555,,
tweet31766,1,2.4186676,,
tweet31767,1,2.1433008,wordplay,
tweet31768,0,0.0,,
tweet31769,0,0.0,,
tweet31770,0,0.0,,
tweet31771,0,0.0,,
tweet31772,0,0.0,parody,
tweet31773,0,0.0,,
tweet31774,0,0.0,,
tweet31775,0,0.0,,
tweet31776,0,0.0,,
tweet31777,0,0.0,reference,
tweet31778,1,2.409901,unmasking,men
tweet31779,0,0.0,,
tweet31780,1,2.2765913,wordplay,
tweet31781,0,0.0,,
tweet31782,1,2.0096345,exaggeration,
tweet31783,0,0.0,,
tweet31784,1,2.476107,wordplay,
tweet31785,0,0.0,,
tweet31786,1,1.6084297,,women
tweet31787,0,0.0,,
tweet31788,1,2.2291102,absurd,
tweet31789,0,0.0,,
tweet31790,1,2.1353533,parody,age
tweet31791,1,2.134897,misunderstanding,
tweet31792,0,0.0,,
tweet31793,1,1.8443465,misunderstanding,
tweet31794,1,1.9691603,analogy,
tweet31795,0,0.0,stereotype,
tweet31796,1,1.7582269,embarrassment,
tweet31797,0,0.0,,
tweet31798,0,0.0,,
tweet31799,1,2.1348498,parody,
tweet31800,0,0.0,wordplay,
tweet31801,0,0.0,,
tweet31802,1,2.134869,misunderstanding,
tweet31803,1,1.7582322,wordplay,professions
tweet31804,0,0.0,,
tweet31805,1,1.9512395,,
tweet31806,1,2.4643016,absurd,professions
tweet31807,1,2.2258174,wordplay,professions
tweet31808,0,0.0,,
tweet31809,1,2.2226372,irony,women
tweet31810,0,0.0,,
tweet31811,0,0.0,,
tweet31812,1,2.228662,,
tweet31813,0,0.0,reference,
tweet31814,1,2.135576,misunderstanding,
tweet31815,0,0.0,,
tweet31816,1,2.2266777,misunderstanding,
tweet31817,1,1.8308927,embarrassment,
tweet31818,0,0.0,,
tweet31819,0,0.0,,
tweet31820,0,0.0,,
tweet31821,1,2.4594245,unmasking,sexual aggressors
tweet31822,0,0.0,,
tweet31823,1,1.9701589,unmasking,
tweet31824,1,2.2265995,,
tweet31825,1,1.9847654,,
tweet31826,0,0.0,,
tweet31827,1,1.7582214,parody,
tweet31828,0,0.0,irony,professions
tweet31829,1,2.5375798,irony,professions
tweet31830,0,0.0,,
tweet31831,1,2.4498909,reference,age
tweet31832,1,2.1066582,absurd,
tweet31833,0,0.0,,
tweet31834,0,0.0,,
tweet31835,0,0.0,,
tweet31836,0,0.0,,
tweet31837,0,0.0,irony,
tweet31838,1,2.016475,reference,
tweet31839,1,1.6089703,,
tweet31840,0,0.0,,
tweet31841,1,2.409966,unmasking,
tweet31842,1,1.7582332,wordplay,
tweet31843,0,0.0,,
tweet31844,0,0.0,,
tweet31845,0,0.0,,
tweet31846,0,0.0,,
tweet31847,0,0.0,,
tweet31848,0,0.0,,
tweet31849,0,0.0,,
tweet31850,1,1.6084516,,
tweet31851,1,2.0101805,,family/relationships
tweet31852,0,0.0,,
tweet31853,0,0.0,reference,
tweet31854,1,2.1349783,,
tweet31855,0,0.0,,
tweet31856,1,1.9781932,misunderstanding,family/relationships
tweet31857,0,0.0,,
tweet31858,0,0.0,,
tweet31859,1,2.1362607,wordplay,
tweet31860,0,0.0,,
tweet31861,0,0.0,,
tweet31862,1,2.134857,,
tweet31863,1,1.8430622,irony,
tweet31864,0,0.0,exaggeration,
tweet31865,1,2.229769,absurd,
tweet31866,0,0.0,,
tweet31867,1,2.0096188,,
tweet31868,1,2.150417,misunderstanding,
tweet31869,0,0.0,,
tweet31870,1,2.1491446,,
tweet31871,1,2.4630547,wordplay,
tweet31872,0,0.0,,
tweet31873,0,0.0,insults,men
tweet31874,0,0.0,,
tweet31875,0,0.0,irony,
tweet31876,0,0.0,,
tweet31877,0,0.0,,
tweet31878,1,2.0120506,wordplay,
tweet31879,0,0.0,,
tweet31880,1,2.4099658,unmasking,religion
tweet31881,0,0.0,,
tweet31882,1,2.2266028,wordplay,professions
tweet31883,1,2.3265555,absurd,
tweet31884,1,2.0096264,stereotype,men
tweet31885,0,0.0,analogy,
tweet31886,0,0.0,,
tweet31887,1,1.7582973,analogy,
tweet31888,0,0.0,,professions
tweet31889,1,2.1348257,,age
tweet31890,0,0.0,,
tweet31891,0,0.0,,
tweet31892,1,2.2265813,,substance use
tweet31893,1,1.7584263,,
tweet31894,0,0.0,,
tweet31895,0,0.0,,
tweet31896,0,0.0,,
tweet31897,0,0.0,,
tweet31898,1,2.0138438,reference,women
tweet31899,0,0.0,,
tweet31900,0,0.0,,
tweet31901,1,1.7603222,,
tweet31902,1,1.7582405,,
tweet31903,1,1.9741555,embarrassment,
tweet31904,1,2.1353257,embarrassment,women
tweet31905,0,0.0,,
tweet31906,0,0.0,,
tweet31907,0,0.0,,
tweet31908,1,2.0280051,,men
tweet31909,0,0.0,,
tweet31910,1,1.8561366,,
tweet31911,0,0.0,exaggeration,
tweet31912,0,0.0,,
tweet31913,0,0.0,,
tweet31914,0,0.0,,
tweet31915,1,2.1348684,embarrassment,family/relationships
tweet31916,0,0.0,,
tweet31917,0,0.0,,
tweet31918,0,0.0,,self-deprecating
tweet31919,0,0.0,stereotype,
tweet31920,1,1.7582215,,self-deprecating
tweet31921,0,0.0,,
tweet31922,0,0.0,,
tweet31923,1,1.7582575,,
tweet31924,0,0.0,,
tweet31925,0,0.0,,
tweet31926,0,0.0,,
tweet31927,1,2.4098344,unmasking,substance use
tweet31928,1,2.2266424,absurd,self-deprecating
tweet31929,0,0.0,,
tweet31930,1,2.2265954,wordplay,professions
tweet31931,0,0.0,,
tweet31932,0,0.0,,
tweet31933,0,0.0,,
tweet31934,0,0.0,,
tweet31935,0,0.0,,
tweet31936,0,0.0,,
tweet31937,1,2.2265809,reference,
tweet31938,1,2.3031025,,
tweet31939,1,1.8956606,wordplay,
tweet31940,0,0.0,,
tweet31941,0,0.0,,
tweet31942,0,0.0,,
tweet31943,1,2.0179622,,
tweet31944,0,0.0,,
tweet31945,1,2.5382228,,
tweet31946,0,0.0,,
tweet31947,0,0.0,,
tweet31948,0,0.0,,
tweet31949,1,2.13487,,
tweet31950,1,2.2593462,wordplay,professions
tweet31951,1,2.26179,,
tweet31952,0,0.0,misunderstanding,age
tweet31953,1,2.4087117,wordplay,
tweet31954,0,0.0,,
tweet31955,0,0.0,wordplay,
tweet31956,0,0.0,,
tweet31957,0,0.0,,
tweet31958,1,2.2266026,absurd,
tweet31959,1,1.7582227,parody,professions
tweet31960,0,0.0,,
tweet31961,1,2.0103073,wordplay,family/relationships
tweet31962,1,1.9087489,irony,
tweet31963,0,0.0,,
tweet31964,0,0.0,,
tweet31965,0,0.0,,
tweet31966,1,1.608427,,
tweet31967,0,0.0,,
tweet31968,1,2.124471,parody,professions
tweet31969,1,1.7582334,,
tweet31970,1,1.9762003,wordplay,
tweet31971,0,0.0,,
tweet31972,1,2.4099672,,
tweet31973,0,0.0,,
tweet31974,0,0.0,,
tweet31975,0,0.0,wordplay,
tweet31976,1,2.009417,,
tweet31977,0,0.0,,
tweet31978,0,0.0,,
tweet31979,1,2.1271026,,women
tweet31980,1,1.8928441,wordplay,lgbt
tweet31981,0,0.0,,
tweet31982,1,1.9694262,,
tweet31983,1,2.1259542,wordplay,
tweet31984,0,0.0,,
tweet31985,0,0.0,,
tweet31986,1,2.1348596,,
tweet31987,0,0.0,,
tweet31988,1,2.3506188,,
tweet31989,0,0.0,,
tweet31990,1,2.4100316,absurd,
tweet31991,1,2.4088583,exaggeration,
tweet31992,0,0.0,,
tweet31993,1,2.062886,,
tweet31994,0,0.0,,
tweet31995,0,0.0,,
tweet31996,1,1.7582217,embarrassment,body shaming
tweet31997,1,2.232172,wordplay,
tweet31998,1,1.8461938,,
tweet31999,0,0.0,,
tweet32000,0,0.0,,
tweet32001,0,0.0,wordplay,professions
tweet32002,0,0.0,,professions
tweet32003,1,2.3364966,unmasking,
tweet32004,1,1.8545471,,
tweet32005,0,0.0,,
tweet32006,0,0.0,,
tweet32007,1,1.758323,insults,body shaming
tweet32008,0,0.0,,
tweet32009,1,1.7591134,analogy,
tweet32010,0,0.0,,
tweet32011,1,2.3157446,,
tweet32012,0,0.0,,
tweet32013,0,0.0,,
tweet32014,0,0.0,,
tweet32015,0,0.0,,
tweet32016,1,2.4099894,misunderstanding,professions
tweet32017,0,0.0,,
tweet32018,0,0.0,,
tweet32019,0,0.0,,
tweet32020,1,1.858049,,
tweet32021,0,0.0,,
tweet32022,0,0.0,,
tweet32023,0,0.0,,
tweet32024,0,0.0,stereotype,
tweet32025,1,2.001471,wordplay,
tweet32026,0,0.0,exaggeration,
tweet32027,1,1.9990033,wordplay,
tweet32028,1,2.409955,wordplay,men
tweet32029,1,2.2278492,irony,
tweet32030,0,0.0,absurd,
tweet32031,0,0.0,,
tweet32032,0,0.0,,
tweet32033,0,0.0,exaggeration,
tweet32034,0,0.0,,
tweet32035,0,0.0,unmasking,
tweet32036,0,0.0,,
tweet32037,0,0.0,,
tweet32038,0,0.0,,
tweet32039,0,0.0,,
tweet32040,0,0.0,,
tweet32041,1,2.0096395,wordplay,
tweet32042,1,1.9828471,misunderstanding,
tweet32043,0,0.0,parody,
tweet32044,1,2.2231925,wordplay,
tweet32045,0,0.0,,
tweet32046,0,0.0,,
tweet32047,1,2.4794567,absurd,substance use
tweet32048,0,0.0,,
tweet32049,0,0.0,,
tweet32050,0,0.0,,
tweet32051,0,0.0,,
tweet32052,0,0.0,exaggeration,
tweet32053,0,0.0,,
tweet32054,1,1.9692929,irony,
tweet32055,0,0.0,,
tweet32056,0,0.0,,
tweet32057,0,0.0,,
tweet32058,1,1.7916828,,
tweet32059,0,0.0,,
tweet32060,1,1.9682373,,
tweet32061,0,0.0,unmasking,
tweet32062,1,2.4205515,wordplay,men
tweet32063,0,0.0,,
tweet32064,0,0.0,,professions
tweet32065,1,1.7444931,,
tweet32066,0,0.0,,
tweet32067,1,1.7782445,analogy,family/relationships
tweet32068,1,2.307341,absurd,age
tweet32069,1,2.4098237,,
tweet32070,0,0.0,,
tweet32071,1,2.5381997,wordplay,
tweet32072,1,2.1246207,,sexual aggressors
tweet32073,1,1.9771872,insults,
tweet32074,0,0.0,,
tweet32075,0,0.0,,
tweet32076,1,2.4084146,parody,
tweet32077,0,0.0,,
tweet32078,0,0.0,absurd,
tweet32079,1,1.7637273,,
tweet32080,0,0.0,,
tweet32081,1,2.3736143,wordplay,
tweet32082,0,0.0,,family/relationships
tweet32083,0,0.0,,
tweet32084,0,0.0,,
tweet32085,0,0.0,,
tweet32086,0,0.0,,
tweet32087,1,1.9497033,unmasking,
tweet32088,0,0.0,,professions
tweet32089,0,0.0,reference,
tweet32090,1,2.0415962,,
tweet32091,0,0.0,,
tweet32092,1,1.9480888,,body shaming
tweet32093,1,2.2363667,wordplay,
tweet32094,1,2.0659685,,women
tweet32095,0,0.0,,
tweet32096,0,0.0,,
tweet32097,0,0.0,parody,
tweet32098,1,2.1348743,wordplay,
tweet32099,0,0.0,,
tweet32100,0,0.0,,
tweet32101,0,0.0,,
tweet32102,0,0.0,,
tweet32103,0,0.0,,
tweet32104,1,2.2716339,,
tweet32105,0,0.0,,
tweet32106,1,2.0150316,,
tweet32107,1,1.9951293,absurd,
tweet32108,0,0.0,,
tweet32109,1,2.3216457,wordplay,
tweet32110,0,0.0,,
tweet32111,1,2.1367755,exaggeration,
tweet32112,1,2.3250625,wordplay,
tweet32113,1,2.420642,exaggeration,
tweet32114,1,2.05787,,
tweet32115,0,0.0,absurd,
tweet32116,0,0.0,,
tweet32117,0,0.0,,
tweet32118,1,2.135561,absurd,
tweet32119,0,0.0,,
tweet32120,0,0.0,,
tweet32121,0,0.0,,
tweet32122,0,0.0,,
tweet32123,0,0.0,,
tweet32124,0,0.0,,
tweet32125,0,0.0,,
tweet32126,0,0.0,,
tweet32127,1,2.318575,unmasking,
tweet32128,1,2.20886,wordplay,
tweet32129,0,0.0,,
tweet32130,0,0.0,,
tweet32131,1,1.8456745,unmasking,
tweet32132,0,0.0,wordplay,
tweet32133,0,0.0,,
tweet32134,1,1.891673,,professions
tweet32135,0,0.0,,
tweet32136,1,1.9538985,analogy,
tweet32137,0,0.0,,
tweet32138,0,0.0,,
tweet32139,1,1.7582872,wordplay,professions
tweet32140,1,2.2622004,,
tweet32141,1,2.409968,misunderstanding,
tweet32142,0,0.0,embarrassment,family/relationships
tweet32143,0,0.0,,
tweet32144,0,0.0,,
tweet32145,0,0.0,,
tweet32146,0,0.0,,
tweet32147,1,1.6100584,unmasking,
tweet32148,1,2.4057903,,
tweet32149,0,0.0,,professions
tweet32150,1,2.2042317,unmasking,age
tweet32151,0,0.0,,
tweet32152,1,2.3036394,,
tweet32153,1,1.6084524,,
tweet32154,1,2.3208861,,
tweet32155,0,0.0,,
tweet32156,0,0.0,,professions
tweet32157,0,0.0,,
tweet32158,1,2.0368197,,ethnicity/origin
tweet32159,0,0.0,,
tweet32160,1,2.1819942,wordplay,professions
tweet32161,0,0.0,,
tweet32162,0,0.0,,
tweet32163,1,2.1348684,wordplay,substance use
tweet32164,1,1.9871153,embarrassment,
tweet32165,1,2.2281191,unmasking,self-deprecating
tweet32166,0,0.0,,
tweet32167,0,0.0,,
tweet32168,0,0.0,,
tweet32169,1,2.4059684,,
tweet32170,0,0.0,,
tweet32171,0,0.0,parody,
tweet32172,0,0.0,,
tweet32173,0,0.0,,
tweet32174,0,0.0,,
tweet32175,1,1.9386822,,
tweet32176,1,2.2271721,irony,professions
tweet32177,0,0.0,,
tweet32178,1,1.9675604,parody,
tweet32179,1,2.4095485,wordplay,
tweet32180,1,2.3182566,,
tweet32181,0,0.0,,
tweet32182,0,0.0,wordplay,
tweet32183,0,0.0,,
tweet32184,0,0.0,,
tweet32185,0,0.0,analogy,
tweet32186,0,0.0,,
tweet32187,1,2.4084098,,
tweet32188,1,2.409961,,professions
tweet32189,1,2.1355035,wordplay,
tweet32190,0,0.0,,
tweet32191,0,0.0,,
tweet32192,0,0.0,,
tweet32193,0,0.0,,
tweet32194,0,0.0,,
tweet32195,0,0.0,,
tweet32196,0,0.0,,self-deprecating
tweet32197,1,1.7582201,,women
tweet32198,1,1.9697328,parody,age
tweet32199,1,2.1348445,,women
tweet32200,1,2.1640418,unmasking,women
tweet32201,0,0.0,,
tweet32202,0,0.0,analogy,
tweet32203,1,1.642602,,women
tweet32204,0,0.0,,
tweet32205,0,0.0,,
tweet32206,1,2.0096173,,professions
tweet32207,0,0.0,,
tweet32208,0,0.0,,
tweet32209,0,0.0,,
tweet32210,1,1.9570249,stereotype,lgbt
tweet32211,0,0.0,,
tweet32212,0,0.0,wordplay,
tweet32213,1,1.8754258,,
tweet32214,0,0.0,wordplay,
tweet32215,1,1.9857514,wordplay,
tweet32216,0,0.0,,
tweet32217,0,0.0,,
tweet32218,1,1.9714411,,
tweet32219,0,0.0,,
tweet32220,1,2.0053847,,family/relationships
tweet32221,0,0.0,misunderstanding,
tweet32222,0,0.0,,professions
tweet32223,0,0.0,,
tweet32224,1,2.226614,exaggeration,
tweet32225,0,0.0,,
tweet32226,0,0.0,,
tweet32227,1,1.608396,embarrassment,
tweet32228,0,0.0,,
tweet32229,0,0.0,parody,
tweet32230,0,0.0,,
tweet32231,0,0.0,,
tweet32232,0,0.0,,
tweet32233,1,1.9704436,,
tweet32234,1,1.9522563,wordplay,
tweet32235,0,0.0,,
tweet32236,0,0.0,,
tweet32237,1,2.4099753,,
tweet32238,0,0.0,,
tweet32239,0,0.0,,
tweet32240,1,2.0080824,reference,
tweet32241,1,2.0088334,exaggeration,body shaming
tweet32242,0,0.0,,
tweet32243,0,0.0,,
tweet32244,0,0.0,,
tweet32245,0,0.0,,
tweet32246,0,0.0,,
tweet32247,1,2.4103522,wordplay,
tweet32248,1,2.009371,,
tweet32249,1,2.4099042,wordplay,health
tweet32250,1,2.4492767,wordplay,
tweet32251,0,0.0,reference,
tweet32252,0,0.0,wordplay,
tweet32253,0,0.0,,
tweet32254,0,0.0,,
tweet32255,0,0.0,,age
tweet32256,1,2.4158187,,
tweet32257,1,2.311908,,professions
tweet32258,0,0.0,,self-deprecating
tweet32259,0,0.0,irony,
tweet32260,0,0.0,,
tweet32261,0,0.0,,
tweet32262,1,1.9692638,irony,
tweet32263,1,2.5379994,,social status
tweet32264,0,0.0,,
tweet32265,1,2.538179,wordplay,
tweet32266,0,0.0,,men
tweet32267,0,0.0,,
tweet32268,0,0.0,,
tweet32269,0,0.0,,
tweet32270,0,0.0,,
tweet32271,0,0.0,,
tweet32272,0,0.0,,
tweet32273,1,2.0068731,,
tweet32274,0,0.0,,
tweet32275,1,2.2265656,,
tweet32276,0,0.0,,
tweet32277,0,0.0,,
tweet32278,0,0.0,,
tweet32279,0,0.0,,
tweet32280,0,0.0,,
tweet32281,0,0.0,,
tweet32282,0,0.0,,sexual aggressors
tweet32283,0,0.0,,
tweet32284,1,2.134319,,
tweet32285,0,0.0,,
tweet32286,0,0.0,exaggeration,
tweet32287,0,0.0,,
tweet32288,0,0.0,,
tweet32289,1,2.1344624,absurd,
tweet32290,0,0.0,absurd,
tweet32291,1,2.2755237,absurd,
tweet32292,1,2.1348655,exaggeration,body shaming
tweet32293,1,1.8544507,wordplay,professions
tweet32294,0,0.0,,
tweet32295,0,0.0,,
tweet32296,1,2.5382032,misunderstanding,
tweet32297,0,0.0,,women
tweet32298,1,2.1348808,stereotype,body shaming
tweet32299,0,0.0,,
tweet32300,0,0.0,,
tweet32301,0,0.0,,
tweet32302,1,1.9340507,,ethnicity/origin
tweet32303,1,2.226542,unmasking,
tweet32304,0,0.0,,
tweet32305,1,2.5382123,absurd,
tweet32306,0,0.0,,
tweet32307,1,2.3211868,absurd,professions
tweet32308,1,2.1506639,,
tweet32309,0,0.0,,
tweet32310,0,0.0,,
tweet32311,1,1.9694451,reference,professions
tweet32312,1,1.7582294,wordplay,
tweet32313,0,0.0,analogy,
tweet32314,1,1.955282,absurd,
tweet32315,0,0.0,,
tweet32316,0,0.0,,
tweet32317,1,2.005217,parody,professions
tweet32318,0,0.0,,
tweet32319,0,0.0,,
tweet32320,1,2.2235203,,
tweet32321,1,1.9641206,,women
tweet32322,1,2.4774692,absurd,religion
tweet32323,1,1.7582456,unmasking,family/relationships
tweet32324,1,2.1485975,exaggeration,age
tweet32325,0,0.0,,
tweet32326,1,1.8587955,embarrassment,
tweet32327,0,0.0,wordplay,
tweet32328,1,1.7579803,,
tweet32329,0,0.0,,
tweet32330,0,0.0,,
tweet32331,1,1.986797,embarrassment,women
tweet32332,0,0.0,,
tweet32333,0,0.0,reference,
tweet32334,1,1.869268,unmasking,
tweet32335,1,2.1011539,,
tweet32336,0,0.0,,
tweet32337,1,1.8718946,,professions
tweet32338,0,0.0,,
tweet32339,0,0.0,,
tweet32340,0,0.0,,
tweet32341,1,1.7582186,,
tweet32342,1,2.0826614,,
tweet32343,1,1.7587256,,age
tweet32344,1,2.3879316,,
tweet32345,0,0.0,,
tweet32346,0,0.0,,body shaming
tweet32347,1,2.3195388,absurd,family/relationships
tweet32348,0,0.0,irony,
tweet32349,1,2.22152,absurd,
tweet32350,0,0.0,,
tweet32351,0,0.0,exaggeration,
tweet32352,1,1.8591741,analogy,women
tweet32353,1,2.1384757,wordplay,
tweet32354,0,0.0,,
tweet32355,0,0.0,,
tweet32356,0,0.0,,
tweet32357,0,0.0,reference,
tweet32358,0,0.0,,
tweet32359,0,0.0,,
tweet32360,0,0.0,,
tweet32361,1,2.1945496,wordplay,professions
tweet32362,0,0.0,,
tweet32363,0,0.0,exaggeration,
tweet32364,0,0.0,irony,
tweet32365,0,0.0,,
tweet32366,1,2.3219411,absurd,
tweet32367,0,0.0,,
tweet32368,0,0.0,,
tweet32369,0,0.0,wordplay,
tweet32370,0,0.0,insults,
tweet32371,0,0.0,,
tweet32372,0,0.0,,
tweet32373,1,2.0083928,,ethnicity/origin
tweet32374,0,0.0,,
tweet32375,1,1.9661932,,
tweet32376,0,0.0,,
tweet32377,1,2.0293627,exaggeration,body shaming
tweet32378,1,2.4676769,,
tweet32379,0,0.0,,
tweet32380,1,2.1373143,wordplay,family/relationships
tweet32381,0,0.0,exaggeration,
tweet32382,1,2.0038352,,
tweet32383,0,0.0,,
tweet32384,0,0.0,,
tweet32385,0,0.0,wordplay,
tweet32386,0,0.0,,
tweet32387,1,2.218614,,
tweet32388,0,0.0,,
tweet32389,0,0.0,,
tweet32390,1,2.2234201,reference,
tweet32391,0,0.0,,
tweet32392,1,1.9467527,irony,
tweet32393,0,0.0,,
tweet32394,0,0.0,exaggeration,
tweet32395,0,0.0,,
tweet32396,1,2.4637017,parody,
tweet32397,1,2.2265947,parody,
tweet32398,1,2.5382009,unmasking,
tweet32399,1,2.2261565,parody,
tweet32400,1,2.134859,,
tweet32401,0,0.0,,
tweet32402,0,0.0,parody,
tweet32403,1,2.4069839,unmasking,
tweet32404,1,1.6084497,,women
tweet32405,1,2.1346707,,
tweet32406,1,2.2264955,exaggeration,
tweet32407,0,0.0,embarrassment,
tweet32408,0,0.0,wordplay,
tweet32409,0,0.0,,
tweet32410,0,0.0,,
tweet32411,1,1.9415921,embarrassment,
tweet32412,0,0.0,,
tweet32413,0,0.0,,
tweet32414,0,0.0,reference,
tweet32415,0,0.0,,
tweet32416,0,0.0,,
tweet32417,0,0.0,,
tweet32418,0,0.0,,
tweet32419,1,2.2266607,,
tweet32420,0,0.0,exaggeration,
tweet32421,1,1.914055,analogy,
tweet32422,1,2.3509645,wordplay,
tweet32423,1,2.409435,reference,
tweet32424,0,0.0,,
tweet32425,1,1.9895416,,
tweet32426,0,0.0,,
tweet32427,0,0.0,,
tweet32428,0,0.0,,
tweet32429,1,1.9902017,parody,religion
tweet32430,0,0.0,,
tweet32431,0,0.0,,
tweet32432,1,1.7725929,,
tweet32433,0,0.0,,age
tweet32434,0,0.0,,
tweet32435,1,2.2267566,misunderstanding,sexual aggressors
tweet32436,0,0.0,,body shaming
tweet32437,0,0.0,,women
tweet32438,1,2.4108334,,
tweet32439,1,1.7798374,exaggeration,lgbt
tweet32440,0,0.0,,
tweet32441,0,0.0,unmasking,
tweet32442,0,0.0,,
tweet32443,1,2.3057907,,professions
tweet32444,0,0.0,,
tweet32445,0,0.0,,
tweet32446,0,0.0,,
tweet32447,0,0.0,,
tweet32448,0,0.0,,
tweet32449,0,0.0,,
tweet32450,1,1.7488724,absurd,
tweet32451,1,2.2266164,absurd,
tweet32452,0,0.0,,
tweet32453,1,2.0515764,unmasking,
tweet32454,1,1.8124553,,
tweet32455,1,1.9711925,,
tweet32456,1,2.4099724,,
tweet32457,0,0.0,,
tweet32458,0,0.0,,
tweet32459,0,0.0,,
tweet32460,0,0.0,exaggeration,
tweet32461,0,0.0,,
tweet32462,1,1.8505559,reference,
tweet32463,1,2.4370081,wordplay,professions
tweet32464,0,0.0,unmasking,
tweet32465,0,0.0,,
tweet32466,1,2.050747,,
tweet32467,0,0.0,,
tweet32468,0,0.0,,
tweet32469,1,2.131081,,
tweet32470,1,1.7582444,,
tweet32471,0,0.0,,
tweet32472,1,2.543431,absurd,professions
tweet32473,1,2.1348283,absurd,
tweet32474,1,2.1008506,,
tweet32475,0,0.0,,
tweet32476,0,0.0,,
tweet32477,1,2.5382087,embarrassment,
tweet32478,1,2.1862903,absurd,
tweet32479,0,0.0,parody,
tweet32480,1,1.7595743,,
tweet32481,1,2.4288998,,
tweet32482,0,0.0,,
tweet32483,0,0.0,,
tweet32484,1,1.8057578,analogy,men
tweet32485,0,0.0,,women
tweet32486,0,0.0,,
tweet32487,1,2.0215805,analogy,
tweet32488,0,0.0,,
tweet32489,1,2.409961,,
tweet32490,1,1.958781,unmasking,
tweet32491,0,0.0,,
tweet32492,0,0.0,,
tweet32493,0,0.0,,
tweet32494,1,1.6094075,,women
tweet32495,0,0.0,,
tweet32496,0,0.0,,
tweet32497,0,0.0,,
tweet32498,1,2.0094888,,body shaming
tweet32499,1,1.910384,,
tweet32500,1,2.1300485,,
tweet32501,1,1.8609644,wordplay,
tweet32502,0,0.0,,
tweet32503,0,0.0,,
tweet32504,0,0.0,,
tweet32505,1,2.2274187,,
tweet32506,0,0.0,,
tweet32507,1,2.2243226,,
tweet32508,0,0.0,,
tweet32509,0,0.0,,
tweet32510,1,2.226496,,
tweet32511,1,2.409828,wordplay,professions
tweet32512,0,0.0,,
tweet32513,0,0.0,,
tweet32514,0,0.0,reference,
tweet32515,1,2.228328,absurd,
tweet32516,0,0.0,,
tweet32517,1,1.7582277,,
tweet32518,1,2.5306551,,
tweet32519,0,0.0,,
tweet32520,0,0.0,stereotype,women
tweet32521,1,1.7582415,reference,
tweet32522,1,2.2266085,absurd,
tweet32523,1,2.1348653,exaggeration,
tweet32524,0,0.0,,
tweet32525,1,2.1233778,exaggeration,body shaming
tweet32526,1,2.1500525,embarrassment,body shaming
tweet32527,1,1.762233,absurd,health
tweet32528,1,1.6995904,,
tweet32529,0,0.0,,
